637	481
208	581
856	401
856	15
426	310
147	863
76	634
75	333
1062	633
253	1171
76	284
779	349
1131	691
856	786
426	633
76	328
204	322
276	1076
121	1102
1026	443
637	717
856	891
564	375
172	1098
564	407
610	36
856	95
426	921
426	1176
856	778
76	2
75	261
856	467
1026	823
426	223
1026	646
699	677
1155	697
76	491
76	124
747	109
76	72
856	387
426	960
76	98
230	1064
1155	1
1026	308
75	138
75	824
76	1142
76	882
856	742
856	1079
76	929
426	303
1155	1118
856	838
856	653
856	63
75	862
741	485
783	1105
856	183
856	1020
747	95
76	965
856	414
856	399
426	4
416	906
496	996
426	610
748	127
1062	706
856	297
790	306
856	579
638	511
1026	802
638	93
638	25
367	1151
76	782
954	523
564	629
856	562
1155	264
1164	377
181	673
414	63
981	408
208	104
747	292
76	684
75	319
564	1157
966	69
779	165
1106	930
426	636
426	689
76	85
130	1037
76	977
908	997
394	546
60	841
172	895
856	0
76	160
747	888
76	443
779	705
856	682
76	431
76	1043
75	64
426	359
856	1100
999	859
75	1161
856	536
76	225
204	1033
595	258
76	65
856	494
908	223
44	78
76	1049
882	1012
121	278
253	240
966	433
856	663
75	209
546	219
856	638
75	224
966	314
459	353
830	402
637	955
1026	1173
966	1047
76	997
564	480
18	745
76	576
76	397
75	750
856	505
856	158
416	1001
401	69
204	960
856	975
747	67
130	190
140	731
638	326
426	917
856	16
856	511
76	853
251	914
856	490
638	1000
177	457
564	259
204	1028
747	1167
754	1109
76	232
1026	620
747	693
856	1056
779	766
856	485
856	1096
564	610
856	227
373	262
783	282
76	1017
263	1048
76	258
76	428
76	561
75	484
204	872
779	777
394	964
42	1014
75	405
1164	701
856	449
856	9
76	1104
856	722
204	1057
779	376
426	853
75	308
856	386
44	1004
856	1016
638	68
856	1008
426	505
76	205
1106	432
856	407
76	897
278	912
76	299
1026	1154
856	709
76	150
856	1065
75	1107
856	942
63	893
908	474
856	834
856	410
513	49
76	750
856	662
779	421
75	865
856	475
208	1021
856	878
856	225
426	762
416	145
426	401
246	877
416	985
204	905
76	455
638	1151
638	420
416	1099
856	299
754	428
966	693
24	1168
204	453
76	31
400	1023
76	559
856	102
1026	44
779	497
637	503
60	852
747	1083
363	464
1026	1166
856	1061
856	372
709	247
950	1163
76	626
76	520
856	310
394	907
564	273
856	26
1169	961
204	9
747	688
1164	468
856	193
966	207
76	420
204	109
76	1140
564	631
856	1012
856	444
747	554
76	808
759	467
44	763
856	1121
76	1081
856	1040
856	1014
856	739
856	1092
775	646
76	1101
60	778
76	19
76	1106
204	554
76	1147
76	217
981	491
44	24
75	684
76	690
856	777
856	615
76	1157
856	521
856	260
856	50
76	366
204	891
1062	348
747	330
394	708
130	754
448	782
426	547
363	369
204	433
856	195
76	221
856	424
1106	424
426	69
709	644
75	863
966	604
638	641
76	585
1136	41
564	455
638	782
856	262
966	95
966	32
76	273
856	677
363	1128
1026	775
856	174
856	960
204	498
856	477
1062	140
344	547
204	921
1137	41
414	2
121	1103
856	373
637	990
856	991
856	1153
466	431
426	524
638	24
856	264
426	604
720	477
76	114
426	29
459	610
44	1079
470	133
75	776
76	668
253	988
416	211
865	516
564	36
966	725
75	1007
82	1179
966	370
638	741
856	221
426	40
76	279
76	352
1174	1140
856	686
76	735
426	985
966	842
372	563
76	946
76	887
44	753
1026	741
204	934
75	543
75	90
76	374
426	45
856	673
733	58
747	584
76	110
76	523
426	111
908	891
564	427
637	478
856	409
856	905
426	785
75	656
856	799
856	944
856	657
741	656
856	394
76	617
1062	731
426	797
76	730
76	234
76	645
564	1001
856	327
1062	585
75	347
834	850
448	1029
856	367
856	266
830	832
747	277
720	1091
1026	651
75	1154
416	602
76	529
94	1165
747	397
137	425
856	766
130	374
856	964
44	31
856	884
856	308
1062	455
856	947
1169	801
1026	231
76	344
1121	1109
75	956
564	491
747	340
564	119
426	1032
363	537
76	560
426	55
426	380
76	693
426	569
253	951
75	654
44	367
76	1000
426	747
999	444
856	606
75	996
1062	746
76	544
121	190
76	35
856	876
966	888
856	503
754	1121
982	346
76	211
76	319
76	321
1102	1103
426	934
856	383
1035	742
204	397
76	201
76	70
856	1018
76	197
966	688
426	666
76	461
1026	268
76	711
856	1057
954	77
1121	671
856	595
856	839
76	256
76	454
621	680
76	1075
638	61
426	314
1026	31
603	343
856	292
1026	638
1136	210
638	243
569	597
856	1089
747	515
779	469
966	457
76	582
966	237
75	916
761	705
44	1168
1026	405
1117	844
856	805
856	785
76	916
856	172
76	230
44	846
779	202
1062	984
856	445
1035	431
204	1160
172	1150
416	345
466	1031
966	292
1026	1043
966	787
230	374
24	1015
747	160
1026	315
75	195
75	647
44	200
76	75
76	874
76	69
856	289
76	790
76	296
204	1145
140	452
1026	35
172	304
856	476
76	1126
747	399
76	198
564	458
1035	813
75	974
856	826
720	155
856	113
966	265
76	1138
856	171
856	533
856	53
1026	684
546	778
76	651
76	239
1062	416
856	608
60	627
564	917
204	932
747	207
148	924
779	886
638	59
856	853
253	404
76	515
76	535
253	700
856	706
426	541
638	736
76	1008
75	21
76	896
75	473
44	646
638	1053
966	554
856	10
230	144
1026	871
1026	812
76	485
76	556
307	1068
856	948
856	1161
344	831
856	204
75	482
76	1160
1035	306
1026	1000
76	864
1121	1072
856	691
82	1116
76	1153
1062	72
856	955
856	938
856	787
76	499
856	949
130	829
76	369
1035	1031
76	578
856	795
856	1118
779	560
172	678
426	114
44	100
1062	228
856	845
76	242
966	141
76	122
76	375
747	9
204	1110
564	745
204	330
754	829
856	435
779	730
954	176
773	673
75	241
76	810
75	925
856	1022
564	706
441	678
359	997
76	845
375	1069
944	396
76	758
747	114
856	139
856	27
856	697
747	457
856	422
856	472
638	1029
204	798
783	755
856	58
75	35
76	1079
856	146
44	482
76	233
1131	174
856	106
856	124
426	860
1164	255
564	967
1024	883
856	841
1164	835
76	549
638	694
548	911
75	968
76	510
741	337
637	607
1042	228
856	675
253	709
1026	694
140	860
204	318
856	1132
779	274
76	1068
720	837
856	756
76	627
637	280
834	201
856	4
856	713
638	991
856	374
716	1109
856	694
1062	259
76	104
76	580
394	852
1026	262
856	728
75	106
908	38
741	1044
76	145
75	89
949	282
856	581
604	767
76	9
76	16
426	1008
416	569
253	521
867	272
76	1169
75	275
637	642
76	1152
75	113
130	1013
1026	634
76	776
394	362
76	271
1026	275
76	801
779	800
76	206
372	343
747	339
76	1046
172	1021
564	1070
466	910
76	367
75	614
76	512
720	133
76	991
570	764
856	500
76	754
344	797
856	575
856	91
856	614
426	199
747	963
426	1157
373	1181
60	907
856	1019
344	114
1102	596
637	1035
416	18
424	503
60	219
76	1145
414	944
856	282
1121	1064
1164	7
856	1038
426	34
301	461
426	109
621	502
601	962
999	898
1062	345
1164	982
76	1179
856	869
76	254
76	774
1026	64
75	605
75	887
372	970
253	848
500	306
856	415
426	266
1026	127
856	741
856	678
856	743
426	85
426	957
76	142
448	1154
856	30
76	980
966	987
856	526
856	35
75	546
856	1138
75	740
1031	1153
1062	827
1026	485
42	215
75	255
76	879
856	851
1026	106
253	201
856	704
363	257
76	331
856	304
966	995
1015	420
856	134
889	738
856	421
856	1145
966	67
76	300
811	1004
728	1092
856	370
856	277
416	34
426	623
856	434
856	314
75	362
747	785
856	550
172	581
253	1056
76	208
747	27
76	1175
76	787
1033	915
638	163
75	874
76	329
130	939
76	797
856	224
130	307
856	574
75	168
856	880
76	306
278	236
856	919
60	675
856	307
856	334
60	507
172	889
76	500
856	67
856	769
130	1036
76	1096
1026	748
856	175
779	83
548	73
1026	59
76	1029
966	483
856	257
856	259
76	1014
76	1174
638	80
779	475
76	54
426	760
416	119
76	838
966	38
76	725
856	1143
564	984
908	170
966	714
75	1164
76	913
426	88
426	128
856	1106
76	421
856	311
76	237
856	823
856	118
856	93
76	691
856	321
638	986
697	471
172	568
1062	146
18	894
414	877
76	327
76	719
426	364
638	617
856	918
607	205
856	981
76	696
747	242
966	922
75	1043
638	1173
966	584
856	466
426	869
954	201
76	877
779	1024
638	1154
1131	252
856	400
1026	57
253	954
710	323
75	125
426	370
707	312
856	369
130	643
76	323
76	863
856	1015
75	1130
76	168
1136	1074
856	898
856	1025
75	591
359	403
130	354
856	754
75	840
856	540
856	798
76	546
130	236
783	549
747	969
76	778
1043	926
75	812
75	641
991	923
1026	200
610	353
856	454
811	795
856	378
76	1149
856	534
76	552
363	926
783	953
76	479
856	590
865	708
982	1049
76	244
856	1050
856	275
75	799
637	1153
416	1175
394	735
856	446
779	171
638	336
946	635
966	1156
747	483
426	851
856	233
76	657
856	59
856	240
1062	85
856	652
865	573
253	834
76	81
76	249
638	261
394	219
76	979
76	438
1	1011
60	81
754	354
856	237
76	872
747	69
856	206
441	73
204	688
856	943
76	13
856	531
1164	224
567	858
75	1088
76	392
856	611
1062	631
167	539
359	277
856	1052
76	1005
747	433
76	670
856	719
856	306
75	1074
76	106
204	380
394	516
637	1108
1033	109
856	716
138	659
285	875
720	471
130	37
76	1100
76	1010
76	1013
1174	883
1164	5
865	658
75	651
856	1088
76	954
856	591
426	237
856	808
204	881
230	1067
747	831
856	25
75	909
966	1180
75	66
426	9
130	1102
426	1145
204	69
966	760
740	64
76	292
716	540
76	1015
426	704
856	1111
1102	487
747	11
426	544
713	807
856	951
966	932
1026	1044
856	605
856	969
24	490
301	378
945	327
856	296
856	935
426	725
856	366
707	2
856	319
856	866
856	681
564	228
856	517
966	498
966	881
856	116
130	1109
747	915
426	536
75	80
426	805
436	742
1062	303
75	299
76	694
75	107
856	375
204	524
856	717
856	985
856	200
426	440
856	271
889	611
830	290
856	362
908	65
121	26
554	330
383	1128
856	1010
76	891
856	280
1062	34
42	300
1062	648
76	1144
76	80
76	902
564	527
167	314
867	333
856	103
856	128
564	616
856	1076
76	986
76	1130
76	558
856	828
75	753
721	591
75	708
190	663
856	1147
426	584
75	867
347	25
856	1104
76	492
76	699
130	26
76	539
856	847
834	77
747	903
856	326
104	423
1131	118
130	122
856	1146
76	1154
856	768
76	791
1041	433
76	665
856	683
720	703
856	216
638	227
76	527
856	996
637	765
856	167
783	653
966	242
856	814
60	733
856	243
76	404
638	373
363	925
856	1173
835	296
856	912
564	146
966	851
741	1173
638	270
966	167
75	243
1062	1124
359	688
426	49
76	1087
1026	248
76	497
856	544
130	619
856	524
76	663
426	33
856	530
856	402
779	312
76	1067
856	150
76	1074
158	491
76	385
82	418
856	234
856	144
276	810
856	909
856	69
856	61
856	1181
779	788
1026	327
834	1075
426	527
747	758
1062	937
76	30
76	83
76	185
18	616
856	732
856	858
856	863
76	1164
140	70
76	925
856	983
76	751
856	316
856	34
856	1044
1169	424
564	452
882	798
426	193
76	1070
18	967
426	433
856	332
856	931
856	344
856	253
856	179
830	942
856	594
60	58
76	1139
856	872
130	14
416	967
76	474
1136	1137
856	654
856	78
747	1012
76	786
140	623
76	180
856	757
76	27
856	94
75	60
564	446
966	1033
720	86
856	737
1102	342
1062	610
1026	991
856	339
76	865
416	124
363	326
856	382
76	216
856	196
856	974
414	497
76	734
76	526
913	110
1026	463
165	8
966	10
76	250
779	151
668	476
856	188
76	1090
76	1180
76	623
856	698
44	1151
856	462
856	857
856	661
76	1044
76	67
856	508
459	345
856	60
856	564
75	5
204	401
1058	887
1102	663
76	140
637	999
1062	1066
856	284
76	134
1106	503
76	795
747	655
1155	445
82	563
889	803
76	860
856	152
42	198
426	265
147	781
906	305
76	362
140	917
344	318
779	381
426	1033
76	924
75	929
856	539
76	661
856	481
75	326
416	894
898	1096
856	775
416	623
856	1101
459	36
856	589
856	381
76	209
638	44
76	387
564	623
564	153
856	40
856	479
76	722
1063	137
1046	653
372	618
459	706
637	603
1155	471
856	98
856	496
638	17
44	1158
1062	55
76	749
856	209
638	567
637	191
76	940
856	1169
856	916
564	406
344	604
1035	642
966	454
856	461
856	751
1026	598
856	157
60	323
394	682
747	1008
436	1152
344	842
747	440
856	570
856	235
856	228
779	2
1026	184
856	65
747	891
76	905
856	538
130	30
779	1018
856	305
856	630
885	469
76	325
856	1026
856	873
76	1055
18	145
754	122
582	680
76	260
856	583
204	1047
747	403
856	208
458	853
426	739
76	852
856	1141
76	834
747	987
1026	192
213	329
359	399
24	991
130	508
401	762
76	935
908	322
856	940
610	142
856	837
549	864
426	399
76	17
747	941
75	3
76	731
856	597
76	324
856	1083
856	281
856	830
856	535
76	1023
76	1054
426	228
426	141
856	621
856	1
638	363
1155	417
426	18
76	919
856	245
856	443
76	1165
76	861
638	606
856	322
121	596
130	428
856	360
1026	341
856	923
856	939
908	501
1043	270
44	347
779	325
856	1067
856	207
779	54
1026	361
363	248
76	378
856	577
75	1119
130	698
856	1134
75	295
564	70
637	431
76	1034
416	645
856	293
856	812
856	161
76	10
121	912
76	943
426	677
414	151
76	419
856	723
856	767
856	687
76	107
75	373
856	13
856	64
416	667
60	302
76	569
966	366
882	401
76	123
747	322
856	238
1155	1085
1143	337
76	967
856	571
856	587
76	514
167	50
44	768
856	671
44	484
76	199
638	341
917	499
1062	1001
426	888
44	1015
372	999
856	346
76	295
76	358
130	1034
856	392
204	1139
416	597
1026	241
76	429
966	739
856	73
917	860
487	342
459	142
76	210
856	666
625	0
638	909
638	543
856	835
779	157
856	100
1026	147
856	659
76	904
966	1167
75	821
747	474
76	1084
856	809
75	58
76	1098
76	166
1062	406
76	698
426	745
856	11
1026	605
76	584
856	518
856	190
856	1159
76	1166
363	1084
230	789
411	712
856	163
76	212
638	802
75	327
76	530
75	978
76	59
426	389
75	926
856	1139
856	961
966	960
513	1094
564	847
1	1085
966	689
426	1060
856	529
75	646
359	474
426	602
637	972
76	149
637	220
76	1016
44	923
76	146
76	229
856	1098
426	204
138	656
856	155
359	677
638	656
459	211
76	364
76	1024
426	407
856	726
747	881
966	903
747	544
75	267
1062	149
779	63
344	1047
1106	961
76	890
204	297
856	83
856	789
426	967
76	101
1155	133
44	537
856	877
856	1042
1080	308
747	33
12	961
44	110
167	289
638	807
44	162
747	921
76	674
654	1016
230	829
856	724
416	70
589	924
856	801
76	671
638	892
426	564
75	127
120	593
856	215
564	1175
76	917
60	573
76	961
856	324
44	532
865	219
638	194
856	755
638	668
75	369
76	799
856	458
76	740
1026	1181
754	939
779	980
856	121
856	212
966	908
1137	468
856	19
76	117
638	241
1026	892
500	910
1174	365
637	880
76	1052
1121	718
707	317
856	684
711	1000
1106	1111
747	380
747	513
856	622
1062	853
531	371
707	817
204	903
856	645
76	290
638	580
1136	553
75	71
426	667
564	211
426	158
76	648
76	579
75	542
426	613
414	312
856	612
856	566
856	900
856	999
856	108
856	669
75	268
76	947
637	759
76	353
375	984
637	179
610	413
76	1048
999	450
564	731
130	487
75	1055
1	417
359	160
966	921
856	554
76	280
60	695
426	1082
172	73
76	910
76	760
448	657
75	313
76	422
1026	1088
76	379
75	279
856	548
500	642
856	875
