785	921
167	29
43	987
377	628
34	119
44	1158
171	884
1164	874
710	1120
697	103
401	1008
779	97
779	531
266	358
147	763
43	932
775	828
61	383
711	1000
811	662
76	779
759	1116
152	1085
589	429
811	347
42	840
944	312
411	712
637	1106
720	866
722	54
24	991
177	1139
204	785
917	452
416	670
416	633
1031	451
1026	1058
665	888
982	1049
564	981
167	27
744	871
867	1050
866	15
190	619
982	821
416	364
991	923
720	1093
625	870
1164	982
999	583
347	1040
946	249
414	497
1106	717
359	399
301	461
557	434
638	443
637	372
1033	109
865	661
604	767
235	1115
716	671
414	246
570	1025
276	1076
169	792
889	1021
1087	1157
416	648
436	1152
12	961
726	622
734	1047
459	706
344	787
741	1019
740	651
76	595
991	846
459	211
538	122
1026	740
991	1015
779	494
278	912
363	617
811	795
809	654
982	90
398	384
603	343
741	909
699	397
355	869
554	453
120	51
654	1016
441	678
483	447
1003	368
908	266
1164	701
569	597
401	370
740	268
148	589
637	1162
564	577
152	155
811	768
991	135
589	719
710	935
1033	613
595	258
892	657
1093	173
76	783
372	999
982	346
711	1010
601	599
720	291
383	1128
177	457
335	1096
665	714
167	539
363	464
865	362
1162	1086
752	430
830	942
779	1174
711	108
189	1022
363	1084
263	1048
707	105
710	968
47	1111
375	984
1003	965
165	8
272	627
671	1109
394	710
610	142
889	164
411	1104
76	208
257	319
1164	255
747	167
546	778
42	215
363	753
917	85
834	561
546	219
721	919
270	926
130	307
966	971
625	150
19	360
966	1027
811	163
246	877
638	44
709	644
197	398
189	972
865	546
63	893
1131	830
1164	692
638	776
1063	885
458	117
416	34
856	950
18	894
610	413
811	192
60	394
107	7
75	276
339	739
158	491
697	1059
564	1042
121	1037
120	99
76	131
483	655
167	188
761	715
466	436
263	744
373	287
954	834
811	17
835	296
741	168
513	49
707	946
263	929
140	917
24	194
720	126
416	536
949	282
204	513
885	530
747	204
759	902
999	784
43	615
1170	786
1131	601
78	200
278	1089
748	286
809	123
865	472
1179	563
277	805
470	133
150	1125
570	764
1015	162
570	955
416	629
18	1175
377	56
1155	720
493	700
740	64
401	79
966	747
496	996
601	309
1002	157
1063	1141
741	261
710	735
257	482
549	864
885	325
82	759
944	151
