811	662
359	677
416	629
344	584
140	452
622	439
76	344
82	1179
76	830
426	505
754	94
44	1007
416	906
954	240
856	900
44	347
76	594
1155	679
1062	576
747	1167
728	845
564	34
76	1005
747	539
564	273
75	534
204	358
76	650
625	572
1136	553
204	1017
204	921
1155	126
165	8
76	890
1062	492
991	1015
856	1039
94	354
82	1090
740	879
364	897
60	614
76	206
637	607
75	1050
414	317
856	702
76	67
1164	377
76	529
263	929
908	170
278	236
761	705
1026	298
783	1105
426	747
564	569
76	351
1179	563
856	1155
966	10
908	38
1026	598
76	551
720	86
76	143
204	640
1026	299
394	362
60	627
1102	528
189	418
76	918
82	418
44	775
426	645
76	509
856	172
76	818
856	177
140	623
230	1013
416	211
1062	674
589	924
1136	224
1033	1145
1062	857
76	51
167	992
601	252
1063	46
710	935
1026	286
76	954
1026	35
363	31
811	192
18	1175
75	896
865	852
426	111
82	902
747	714
638	929
76	1045
856	266
76	938
426	212
856	592
779	202
865	180
747	27
208	1030
856	494
167	188
637	478
204	524
779	19
76	949
75	1010
779	421
743	612
728	1092
204	932
208	548
416	140
747	50
372	603
76	398
171	98
747	613
426	96
75	178
707	486
426	906
363	257
637	161
856	1167
470	391
747	1083
448	1154
856	792
204	38
1121	374
277	934
589	392
76	586
856	1038
76	1046
1136	1074
1026	268
363	588
394	841
954	644
344	739
856	291
783	282
204	433
1106	930
811	367
637	1106
779	132
216	449
44	1123
44	713
779	1141
204	79
856	253
44	729
426	1115
416	153
856	293
75	256
741	294
981	158
344	579
638	978
416	34
1026	887
493	134
75	195
500	910
882	401
181	673
76	141
865	658
359	760
637	412
720	187
882	370
363	736
1026	197
426	1061
42	1014
344	547
747	604
75	721
445	28
373	221
75	279
1026	184
75	210
1062	670
1	1011
363	641
76	700
773	673
1136	239
865	841
436	1152
981	838
76	234
667	145
1026	862
266	358
253	954
856	772
966	430
60	865
344	520
394	852
721	591
76	115
1026	1080
954	196
76	1171
75	809
564	631
363	926
426	857
1083	314
76	983
76	530
76	22
82	993
44	484
1164	224
856	310
856	1159
546	219
60	956
44	986
276	647
638	288
564	746
856	191
189	1022
24	113
76	550
710	323
82	975
638	321
18	1122
285	320
638	1166
493	1135
856	685
707	105
76	557
76	185
856	518
917	407
190	1103
638	748
747	1133
564	1176
637	563
538	1067
1106	717
76	338
359	95
1164	495
76	549
1031	1153
416	602
637	1035
966	1027
564	427
44	243
761	715
917	499
197	463
253	435
43	524
140	820
779	1174
367	1151
707	839
76	82
811	484
779	531
167	289
856	743
811	1147
865	362
779	777
856	814
76	183
783	99
637	955
637	972
401	1160
779	325
546	1081
121	14
966	96
276	1130
75	582
230	1064
779	506
344	114
372	1022
779	419
24	275
76	389
276	300
177	688
564	667
966	1156
76	725
779	229
898	1096
720	1118
44	147
75	920
856	175
76	1006
76	1146
76	723
167	1061
76	558
394	1120
1062	348
1035	742
779	608
190	663
426	1066
76	1129
76	235
1055	858
344	318
856	873
652	313
82	409
638	192
18	967
301	461
44	662
856	976
625	870
638	186
779	395
1063	137
246	877
147	781
892	657
726	439
1164	701
793	366
1169	12
426	266
487	342
741	218
1164	609
638	363
1062	159
1169	179
945	327
720	866
779	1065
747	888
1106	676
1043	974
779	437
75	1114
204	520
363	326
76	167
441	73
720	477
500	642
779	1101
638	52
589	429
954	1177
230	374
747	1041
834	1075
416	18
783	653
747	237
344	639
865	516
1062	1087
882	515
856	1162
564	128
638	194
364	153
24	200
1121	716
416	117
665	199
94	829
426	72
426	355
34	119
856	1051
1026	638
1063	686
917	860
856	971
638	93
699	544
76	728
44	683
564	937
1026	106
747	204
668	476
359	891
1026	750
1026	977
426	985
747	207
779	150
856	203
94	166
1026	1138
779	414
75	556
426	10
44	590
448	1044
359	277
621	136
416	985
822	237
741	138
621	680
867	390
811	347
607	205
76	238
699	397
75	587
493	700
76	615
347	25
991	490
167	693
720	92
1164	239
811	795
744	871
610	36
394	708
204	1110
954	834
1063	202
889	611
865	573
76	566
747	339
856	756
171	931
401	798
76	324
720	1011
263	106
414	312
1102	596
104	423
76	301
779	773
147	863
426	23
1131	174
263	93
204	340
721	473
1121	1072
638	373
363	974
564	146
882	380
554	330
204	1033
1063	203
654	1016
830	118
167	27
811	1004
130	754
741	1143
1062	1066
1164	468
783	551
867	333
779	475
834	77
966	456
363	729
856	316
779	766
707	946
1164	7
856	309
1026	916
75	1048
564	259
825	1092
882	941
1114	245
1041	689
44	100
76	819
75	84
44	936
76	410
44	489
638	336
60	507
638	44
1026	123
344	872
564	847
564	1001
18	894
75	60
204	1094
76	965
949	282
76	953
720	445
866	796
1155	1
1046	653
638	511
18	480
426	1060
470	133
1055	1181
76	1027
253	938
582	680
76	726
76	130
394	968
856	23
121	190
285	349
625	1077
416	631
76	454
564	578
722	54
811	799
394	735
882	297
734	440
811	668
44	78
637	990
835	296
779	875
603	343
716	428
75	1026
24	57
138	659
130	121
966	1020
339	739
120	593
75	1074
394	661
414	944
1002	833
76	595
230	789
779	730
991	923
564	1157
372	999
24	763
954	523
75	571
204	960
76	583
359	403
373	262
44	482
697	154
747	177
426	672
741	448
638	600
204	359
981	578
898	280
44	751
121	26
637	999
564	459
76	765
94	538
493	404
728	392
76	885
75	393
564	446
779	1024
1136	1137
60	733
747	969
637	603
564	455
44	326
76	1058
707	414
638	443
373	1181
999	444
856	854
564	228
779	216
76	204
1002	157
76	692
60	272
564	602
999	898
76	622
1155	264
76	169
747	1082
230	91
1026	711
426	4
752	976
1169	220
76	131
493	196
117	305
966	212
459	610
63	893
75	512
783	462
1062	1124
76	805
570	816
638	605
999	450
204	334
1062	564
230	222
564	438
426	959
416	645
752	430
747	141
834	201
44	799
76	779
394	516
548	304
625	818
1043	270
637	461
355	869
830	942
779	226
720	697
740	64
1041	1073
1164	982
728	808
697	391
150	552
76	613
747	693
855	780
638	543
892	782
638	684
82	972
76	1042
197	384
564	633
1026	315
747	513
416	569
60	81
470	1091
177	160
204	699
1062	111
1131	691
1136	210
76	383
949	112
1	1085
493	1056
1013	144
76	665
344	10
130	139
